Subject,Age,Gender
1223730_20252_2_0,65.0,F
1204978_20252_2_0,67.0,M
1196304_20252_2_0,77.0,M
1147308_20252_2_0,76.0,F
1209725_20252_2_0,63.0,F
1060109_20252_2_0,78.0,F
1093680_20252_2_0,65.0,M
1192801_20252_2_0,63.0,M
1058331_20252_2_0,60.0,F
1137868_20252_2_0,52.0,F
1129103_20252_2_0,64.0,M
1179581_20252_2_0,52.0,M
1001107_20252_2_0,57.0,M
1202668_20252_2_0,64.0,M
1077769_20252_2_0,48.0,F
1160479_20252_2_0,72.0,M
1024759_20252_2_0,74.0,M
1200321_20252_2_0,62.0,F
1101131_20252_2_0,73.0,F
1086501_20252_2_0,51.0,F
1074270_20252_2_0,68.0,F
1156259_20252_2_0,79.0,M
1004003_20252_2_0,66.0,F
1178171_20252_2_0,66.0,F
1158829_20252_2_0,74.0,M
1126998_20252_2_0,69.0,M
1012106_20252_2_0,49.0,M
1086082_20252_2_0,67.0,M
1038999_20252_2_0,50.0,M
1043428_20252_2_0,63.0,F
1058449_20252_2_0,51.0,M
1159106_20252_2_0,65.0,M
1052549_20252_2_0,58.0,F
1180668_20252_2_0,76.0,M
1022762_20252_2_0,77.0,F
1030970_20252_2_0,68.0,M
1172634_20252_2_0,70.0,F
1010871_20252_2_0,74.0,F
1140800_20252_2_0,72.0,M
1173021_20252_2_0,59.0,M
1051345_20252_2_0,57.0,M
1210072_20252_2_0,57.0,F
1213099_20252_2_0,77.0,M
1117745_20252_2_0,54.0,M
1167565_20252_2_0,68.0,M
1084804_20252_2_0,74.0,F
1171499_20252_2_0,75.0,M
1037533_20252_2_0,56.0,F
1198874_20252_2_0,55.0,M
1208326_20252_2_0,67.0,M
1083089_20252_2_0,69.0,F
1194760_20252_2_0,66.0,M
1056508_20252_2_0,74.0,M
1156018_20252_2_0,48.0,F
1158552_20252_2_0,52.0,F
1079075_20252_2_0,72.0,F
1036265_20252_2_0,64.0,M
1086284_20252_2_0,79.0,M
1125693_20252_2_0,69.0,M
1176744_20252_2_0,72.0,F
1015789_20252_2_0,51.0,M
1015010_20252_2_0,52.0,F
1117713_20252_2_0,62.0,F
1124398_20252_2_0,65.0,M
1044185_20252_2_0,68.0,M
1166990_20252_2_0,59.0,M
1051907_20252_2_0,66.0,M
1027366_20252_2_0,62.0,F
1048988_20252_2_0,76.0,F
1060355_20252_2_0,64.0,F
1131240_20252_2_0,66.0,M
1077736_20252_2_0,66.0,F
1017493_20252_2_0,51.0,F
1120823_20252_2_0,49.0,F
1059606_20252_2_0,62.0,M
1107880_20252_2_0,54.0,F
1183987_20252_2_0,73.0,F
1008320_20252_2_0,66.0,M
1052977_20252_2_0,59.0,F
1173668_20252_2_0,60.0,F
1212328_20252_2_0,76.0,M
1083585_20252_2_0,63.0,F
1200986_20252_2_0,61.0,F
1124778_20252_2_0,51.0,F
1064312_20252_2_0,67.0,M
1047189_20252_2_0,61.0,M
1124856_20252_2_0,52.0,M
1203825_20252_2_0,56.0,F
1104208_20252_2_0,53.0,M
1098952_20252_2_0,68.0,F
1133572_20252_2_0,70.0,M
1189614_20252_2_0,50.0,F
1121730_20252_2_0,77.0,F
1098262_20252_2_0,75.0,M
1148250_20252_2_0,49.0,M
1017561_20252_2_0,66.0,F
1118997_20252_2_0,59.0,M
1014108_20252_2_0,77.0,M
1097228_20252_2_0,62.0,M
1134607_20252_2_0,71.0,M
1108148_20252_2_0,76.0,M
1177958_20252_2_0,56.0,F
1136019_20252_2_0,72.0,M
1015252_20252_2_0,51.0,M
1017900_20252_2_0,68.0,F
1087711_20252_2_0,66.0,M
1005056_20252_2_0,74.0,M
1043627_20252_2_0,66.0,F
1050324_20252_2_0,71.0,M
1057391_20252_2_0,62.0,F
1094383_20252_2_0,52.0,M
1120472_20252_2_0,59.0,F
1196010_20252_2_0,58.0,F
1001747_20252_2_0,59.0,F
1022714_20252_2_0,74.0,M
1103042_20252_2_0,57.0,M
1004822_20252_2_0,62.0,M
1010563_20252_2_0,65.0,F
1084870_20252_2_0,57.0,F
1175430_20252_2_0,77.0,F
1024358_20252_2_0,51.0,F
1181500_20252_2_0,52.0,F
1189294_20252_2_0,60.0,F
1217281_20252_2_0,67.0,F
1053561_20252_2_0,66.0,M
1036393_20252_2_0,66.0,F
1042595_20252_2_0,69.0,F
1135724_20252_2_0,71.0,F
1154741_20252_2_0,67.0,F
1003122_20252_2_0,75.0,F
1205633_20252_2_0,67.0,F
1062261_20252_2_0,54.0,M
1071318_20252_2_0,70.0,M
1041084_20252_2_0,56.0,F
1151742_20252_2_0,69.0,F
1136379_20252_2_0,64.0,F
1182863_20252_2_0,67.0,F
1043002_20252_2_0,61.0,F
1069664_20252_2_0,48.0,M
1058280_20252_2_0,51.0,M
1058058_20252_2_0,59.0,F
1185368_20252_2_0,53.0,F
1032753_20252_2_0,50.0,M
1104181_20252_2_0,58.0,F
1182137_20252_2_0,71.0,F
1219276_20252_2_0,66.0,F
1216597_20252_2_0,69.0,M
1156802_20252_2_0,63.0,M
1161807_20252_2_0,60.0,M
1185255_20252_2_0,51.0,M
1150046_20252_2_0,65.0,M
1008245_20252_2_0,68.0,M
1218434_20252_2_0,66.0,M
1152692_20252_2_0,68.0,M
1047847_20252_2_0,62.0,M
1162620_20252_2_0,68.0,F
1029421_20252_2_0,66.0,F
1001545_20252_2_0,73.0,F
1030887_20252_2_0,74.0,F
1027210_20252_2_0,69.0,F
1097272_20252_2_0,66.0,M
1184709_20252_2_0,64.0,M
1173111_20252_2_0,74.0,M
1076197_20252_2_0,73.0,M
1204020_20252_2_0,50.0,F
1219182_20252_2_0,60.0,F
1006280_20252_2_0,56.0,F
1100927_20252_2_0,71.0,F
1009757_20252_2_0,73.0,M
1204096_20252_2_0,74.0,F
1108639_20252_2_0,52.0,F
1220294_20252_2_0,69.0,M
1074513_20252_2_0,69.0,M
1125800_20252_2_0,67.0,F
1156851_20252_2_0,77.0,M
1010706_20252_2_0,66.0,F
1162380_20252_2_0,60.0,F
1155857_20252_2_0,54.0,F
1130673_20252_2_0,73.0,F
1075187_20252_2_0,66.0,M
1005933_20252_2_0,58.0,F
1174906_20252_2_0,72.0,F
1193020_20252_2_0,68.0,M
1080927_20252_2_0,65.0,F
1008351_20252_2_0,69.0,F
1015880_20252_2_0,71.0,F
1068196_20252_2_0,65.0,F
1024478_20252_2_0,54.0,F
1203112_20252_2_0,57.0,F
1034135_20252_2_0,66.0,F
1124734_20252_2_0,62.0,M
1213468_20252_2_0,62.0,M
1072677_20252_2_0,67.0,F
1081471_20252_2_0,61.0,F
1037351_20252_2_0,52.0,F
1095352_20252_2_0,75.0,M
1001536_20252_2_0,68.0,F
1064998_20252_2_0,63.0,F
1080918_20252_2_0,54.0,F
1018127_20252_2_0,71.0,M
1057919_20252_2_0,61.0,F
1066878_20252_2_0,52.0,M
1037776_20252_2_0,52.0,F
1137750_20252_2_0,54.0,F
1191510_20252_2_0,61.0,M
1162425_20252_2_0,49.0,M
1039568_20252_2_0,62.0,M
1179536_20252_2_0,70.0,M
1043015_20252_2_0,52.0,M
1103869_20252_2_0,69.0,F
1076960_20252_2_0,78.0,M
1020521_20252_2_0,60.0,F
1142259_20252_2_0,63.0,F
1213962_20252_2_0,71.0,M
1104753_20252_2_0,61.0,F
1012793_20252_2_0,64.0,M
1055026_20252_2_0,71.0,M
1119748_20252_2_0,67.0,F
1159013_20252_2_0,68.0,M
1047935_20252_2_0,65.0,M
1066379_20252_2_0,50.0,M
1099986_20252_2_0,61.0,F
1132353_20252_2_0,62.0,F
1026223_20252_2_0,75.0,M
1078277_20252_2_0,65.0,M
1122388_20252_2_0,78.0,M
1189820_20252_2_0,70.0,F
1053223_20252_2_0,64.0,F
1060851_20252_2_0,63.0,M
1048964_20252_2_0,68.0,M
1099137_20252_2_0,68.0,F
1155309_20252_2_0,47.0,F
1034092_20252_2_0,69.0,M
1219619_20252_2_0,55.0,F
1194655_20252_2_0,70.0,M
1177452_20252_2_0,62.0,F
1043773_20252_2_0,55.0,M
1162727_20252_2_0,52.0,M
1107083_20252_2_0,55.0,M
1112944_20252_2_0,59.0,F
1111897_20252_2_0,56.0,F
1211603_20252_2_0,61.0,M
1047049_20252_2_0,55.0,F
1121014_20252_2_0,69.0,M
1106751_20252_2_0,72.0,M
1028623_20252_2_0,70.0,M
1122405_20252_2_0,59.0,M
1137125_20252_2_0,62.0,F
1155145_20252_2_0,70.0,M
1078230_20252_2_0,77.0,F
1128000_20252_2_0,67.0,F
1156268_20252_2_0,62.0,M
1109531_20252_2_0,67.0,M
1205119_20252_2_0,71.0,F
1113787_20252_2_0,73.0,F
1141781_20252_2_0,74.0,M
1185550_20252_2_0,71.0,M
1197764_20252_2_0,70.0,M
1116602_20252_2_0,57.0,F
1055559_20252_2_0,53.0,M
1134017_20252_2_0,61.0,M
1030368_20252_2_0,57.0,F
1185852_20252_2_0,58.0,F
1103431_20252_2_0,74.0,M
1083276_20252_2_0,59.0,M
1079533_20252_2_0,65.0,M
1220997_20252_2_0,66.0,F
1108270_20252_2_0,67.0,M
1082237_20252_2_0,63.0,F
1103011_20252_2_0,57.0,M
1037418_20252_2_0,74.0,F
1215886_20252_2_0,59.0,M
1110566_20252_2_0,63.0,M
1095877_20252_2_0,62.0,M
1093890_20252_2_0,49.0,M
1081691_20252_2_0,51.0,F
1193064_20252_2_0,68.0,F
1181037_20252_2_0,77.0,M
1031449_20252_2_0,52.0,F
1076208_20252_2_0,67.0,F
1080899_20252_2_0,48.0,F
1189128_20252_2_0,56.0,M
1091290_20252_2_0,66.0,F
1077933_20252_2_0,74.0,M
1199892_20252_2_0,69.0,M
1067926_20252_2_0,73.0,M
1042323_20252_2_0,65.0,F
1085460_20252_2_0,70.0,M
1030797_20252_2_0,63.0,F
1179480_20252_2_0,62.0,M
1203177_20252_2_0,68.0,M
1201902_20252_2_0,49.0,M
1196539_20252_2_0,63.0,F
1193967_20252_2_0,71.0,M
1065244_20252_2_0,64.0,M
1055902_20252_2_0,79.0,F
1065058_20252_2_0,52.0,F
1108435_20252_2_0,56.0,F
1164172_20252_2_0,52.0,M
1037075_20252_2_0,59.0,M
1213365_20252_2_0,61.0,F
1055340_20252_2_0,72.0,M
1164757_20252_2_0,52.0,M
1171231_20252_2_0,53.0,M
1008060_20252_2_0,51.0,F
1012433_20252_2_0,65.0,F
1152282_20252_2_0,54.0,F
1206328_20252_2_0,69.0,M
1022500_20252_2_0,51.0,M
1161395_20252_2_0,70.0,F
1128793_20252_2_0,68.0,F
1165751_20252_2_0,51.0,M
1185312_20252_2_0,57.0,M
1121202_20252_2_0,53.0,M
1114859_20252_2_0,73.0,F
1220650_20252_2_0,63.0,M
1140318_20252_2_0,52.0,F
1117921_20252_2_0,50.0,F
1002252_20252_2_0,53.0,M
1102073_20252_2_0,75.0,M
1132568_20252_2_0,50.0,F
1027165_20252_2_0,71.0,M
1033734_20252_2_0,59.0,F
1099636_20252_2_0,47.0,M
1014302_20252_2_0,73.0,M
1070669_20252_2_0,61.0,F
1035895_20252_2_0,62.0,M
1074456_20252_2_0,63.0,F
1029470_20252_2_0,65.0,F
1142733_20252_2_0,75.0,F
1091437_20252_2_0,70.0,M
1148534_20252_2_0,67.0,M
1119783_20252_2_0,57.0,M
1034686_20252_2_0,64.0,M
1109921_20252_2_0,74.0,M
1112694_20252_2_0,61.0,F
1106004_20252_2_0,59.0,F
1028764_20252_2_0,62.0,M
1101656_20252_2_0,72.0,F
1211069_20252_2_0,67.0,M
1019043_20252_2_0,60.0,F
1123452_20252_2_0,63.0,F
1042632_20252_2_0,70.0,F
1174754_20252_2_0,65.0,F
1160531_20252_2_0,71.0,F
1164561_20252_2_0,72.0,F
1187187_20252_2_0,66.0,F
1063871_20252_2_0,68.0,F
1022868_20252_2_0,60.0,M
1028049_20252_2_0,73.0,M
1202458_20252_2_0,74.0,M
1047271_20252_2_0,61.0,F
1004512_20252_2_0,61.0,F
1060974_20252_2_0,64.0,F
1109192_20252_2_0,61.0,F
1116615_20252_2_0,70.0,F
1214144_20252_2_0,65.0,F
1168202_20252_2_0,63.0,F
1109595_20252_2_0,69.0,F
1062638_20252_2_0,61.0,F
1055845_20252_2_0,61.0,M
1100331_20252_2_0,68.0,M
1220576_20252_2_0,57.0,F
1036096_20252_2_0,71.0,F
1158481_20252_2_0,67.0,F
1008222_20252_2_0,58.0,F
1034230_20252_2_0,72.0,F
1163188_20252_2_0,67.0,F
1216265_20252_2_0,66.0,F
1128498_20252_2_0,76.0,M
1056226_20252_2_0,69.0,F
1183870_20252_2_0,72.0,M
1124584_20252_2_0,50.0,F
1142922_20252_2_0,67.0,F
1201034_20252_2_0,73.0,M
1117661_20252_2_0,72.0,M
1149645_20252_2_0,51.0,M
1201165_20252_2_0,56.0,F
1008889_20252_2_0,66.0,F
1060843_20252_2_0,61.0,F
1149947_20252_2_0,72.0,M
1022773_20252_2_0,61.0,F
1018700_20252_2_0,67.0,F
1117916_20252_2_0,51.0,F
1184902_20252_2_0,68.0,F
1170509_20252_2_0,72.0,M
1107287_20252_2_0,56.0,F
1094348_20252_2_0,57.0,F
1043545_20252_2_0,58.0,F
1111318_20252_2_0,70.0,F
1028829_20252_2_0,60.0,F
1072348_20252_2_0,65.0,F
1023550_20252_2_0,49.0,M
1014038_20252_2_0,61.0,F
1004026_20252_2_0,68.0,M
1176305_20252_2_0,68.0,M
1183006_20252_2_0,64.0,F
1065689_20252_2_0,67.0,M
1130922_20252_2_0,55.0,F
1091341_20252_2_0,72.0,M
1113347_20252_2_0,69.0,F
1052985_20252_2_0,57.0,F
1200054_20252_2_0,51.0,F
1026583_20252_2_0,59.0,F
1004261_20252_2_0,64.0,F
1074942_20252_2_0,53.0,M
1090638_20252_2_0,74.0,M
1066337_20252_2_0,65.0,F
1183208_20252_2_0,57.0,M
1010999_20252_2_0,66.0,M
1076231_20252_2_0,62.0,M
1050204_20252_2_0,67.0,F
1035422_20252_2_0,48.0,F
1187202_20252_2_0,74.0,F
1095894_20252_2_0,63.0,M
1085733_20252_2_0,74.0,M
1031992_20252_2_0,64.0,F
1040407_20252_2_0,72.0,M
1101466_20252_2_0,58.0,M
1022298_20252_2_0,46.0,F
1166154_20252_2_0,70.0,F
1000720_20252_2_0,54.0,M
1183816_20252_2_0,60.0,M
1153028_20252_2_0,64.0,M
1025952_20252_2_0,70.0,F
1089904_20252_2_0,78.0,M
1124553_20252_2_0,72.0,F
1192267_20252_2_0,61.0,M
1163844_20252_2_0,59.0,M
1209396_20252_2_0,58.0,F
1200789_20252_2_0,72.0,M
1140157_20252_2_0,53.0,F
1075300_20252_2_0,66.0,F
1008570_20252_2_0,71.0,F
1127432_20252_2_0,48.0,F
1086560_20252_2_0,61.0,M
1192479_20252_2_0,77.0,M
1065876_20252_2_0,62.0,F
1007730_20252_2_0,48.0,F
1060815_20252_2_0,75.0,F
1028659_20252_2_0,64.0,F
1208378_20252_2_0,56.0,F
1202065_20252_2_0,63.0,M
1033711_20252_2_0,70.0,F
1013332_20252_2_0,58.0,F
1081114_20252_2_0,75.0,M
1002742_20252_2_0,58.0,F
1179773_20252_2_0,69.0,F
1191452_20252_2_0,56.0,F
1098231_20252_2_0,67.0,F
1174396_20252_2_0,64.0,M
1009936_20252_2_0,59.0,F
1203905_20252_2_0,67.0,F
1170288_20252_2_0,64.0,M
1066504_20252_2_0,68.0,F
1029520_20252_2_0,52.0,M
1145338_20252_2_0,68.0,F
1208721_20252_2_0,69.0,M
1025651_20252_2_0,64.0,M
1162295_20252_2_0,63.0,M
1140299_20252_2_0,67.0,F
1046025_20252_2_0,59.0,F
1041027_20252_2_0,74.0,F
1090042_20252_2_0,53.0,F
1010434_20252_2_0,64.0,M
1055541_20252_2_0,72.0,F
1177040_20252_2_0,62.0,M
1149398_20252_2_0,53.0,M
1086189_20252_2_0,60.0,F
1050671_20252_2_0,73.0,F
1138102_20252_2_0,69.0,F
1191798_20252_2_0,63.0,M
1201067_20252_2_0,62.0,F
1108942_20252_2_0,53.0,M
1010490_20252_2_0,58.0,M
1151321_20252_2_0,51.0,F
1206499_20252_2_0,61.0,F
1201791_20252_2_0,58.0,M
1163645_20252_2_0,66.0,F
1087863_20252_2_0,77.0,F
1095967_20252_2_0,53.0,M
1169165_20252_2_0,48.0,F
1192797_20252_2_0,70.0,M
1035413_20252_2_0,53.0,M
1195617_20252_2_0,60.0,F
1018654_20252_2_0,68.0,F
1202103_20252_2_0,59.0,M
1094445_20252_2_0,55.0,F
1048392_20252_2_0,67.0,F
1154101_20252_2_0,68.0,F
1150337_20252_2_0,57.0,M
1007517_20252_2_0,51.0,M
1209147_20252_2_0,64.0,M
1207736_20252_2_0,59.0,M
1127448_20252_2_0,75.0,M
1049455_20252_2_0,68.0,M
1135069_20252_2_0,65.0,F
1156487_20252_2_0,69.0,M
1174439_20252_2_0,73.0,M
1111541_20252_2_0,56.0,M
1014516_20252_2_0,66.0,M
1036183_20252_2_0,70.0,M
1083170_20252_2_0,62.0,F
1141278_20252_2_0,62.0,M
1056323_20252_2_0,62.0,M
1027660_20252_2_0,54.0,F
1094057_20252_2_0,70.0,M
1027728_20252_2_0,51.0,F
1004951_20252_2_0,71.0,M
1016078_20252_2_0,61.0,F
1066557_20252_2_0,63.0,F
1093582_20252_2_0,54.0,F
1019338_20252_2_0,54.0,F
1115095_20252_2_0,70.0,F
1013266_20252_2_0,70.0,M
1144399_20252_2_0,60.0,F
1049777_20252_2_0,49.0,F
1088708_20252_2_0,62.0,M
1046789_20252_2_0,70.0,F
1019319_20252_2_0,60.0,F
1193183_20252_2_0,75.0,M
1218805_20252_2_0,65.0,F
1120428_20252_2_0,67.0,M
1060268_20252_2_0,60.0,F
1221935_20252_2_0,60.0,F
1101799_20252_2_0,68.0,M
1059354_20252_2_0,74.0,M
1086909_20252_2_0,71.0,M
1087143_20252_2_0,73.0,M
1145750_20252_2_0,64.0,M
1042819_20252_2_0,52.0,M
1200540_20252_2_0,70.0,F
1187031_20252_2_0,58.0,F
1152387_20252_2_0,67.0,F
1045834_20252_2_0,69.0,M
1127169_20252_2_0,68.0,M
1115296_20252_2_0,67.0,M
1021137_20252_2_0,70.0,F
1198327_20252_2_0,67.0,F
1207797_20252_2_0,59.0,F
1027055_20252_2_0,78.0,F
1015995_20252_2_0,71.0,F
1092554_20252_2_0,60.0,F
1174418_20252_2_0,74.0,M
1160547_20252_2_0,54.0,M
1125067_20252_2_0,67.0,M
1118837_20252_2_0,68.0,M
1006498_20252_2_0,78.0,F
1008087_20252_2_0,61.0,M
1123180_20252_2_0,69.0,M
1204324_20252_2_0,52.0,F
1171919_20252_2_0,52.0,M
1053117_20252_2_0,66.0,F
1110099_20252_2_0,56.0,F
1123749_20252_2_0,65.0,M
1185514_20252_2_0,63.0,F
1117139_20252_2_0,73.0,M
1193911_20252_2_0,65.0,M
1205160_20252_2_0,55.0,M
1113832_20252_2_0,72.0,M
1155432_20252_2_0,60.0,M
1110164_20252_2_0,60.0,F
1218313_20252_2_0,72.0,M
1034039_20252_2_0,65.0,M
1029832_20252_2_0,65.0,M
1200891_20252_2_0,61.0,F
1131348_20252_2_0,59.0,F
1204221_20252_2_0,61.0,F
1063411_20252_2_0,69.0,F
1159465_20252_2_0,55.0,M
1211291_20252_2_0,73.0,M
1006807_20252_2_0,53.0,M
1050708_20252_2_0,54.0,F
1084857_20252_2_0,65.0,F
1117893_20252_2_0,66.0,F
1054947_20252_2_0,56.0,M
1117860_20252_2_0,57.0,F
1157299_20252_2_0,50.0,M
1134359_20252_2_0,68.0,M
1060879_20252_2_0,72.0,F
1127231_20252_2_0,69.0,F
1070658_20252_2_0,75.0,M
1006123_20252_2_0,64.0,M
1192514_20252_2_0,51.0,F
1077017_20252_2_0,74.0,M
1149275_20252_2_0,68.0,F
1162113_20252_2_0,50.0,F
1136484_20252_2_0,62.0,M
1186678_20252_2_0,71.0,F
1083450_20252_2_0,66.0,F
1176170_20252_2_0,60.0,F
1155919_20252_2_0,65.0,F
1085554_20252_2_0,65.0,F
1050375_20252_2_0,69.0,F
1134982_20252_2_0,62.0,M
1104784_20252_2_0,48.0,M
1054304_20252_2_0,69.0,F
1049014_20252_2_0,66.0,F
1177389_20252_2_0,64.0,F
1115426_20252_2_0,63.0,F
1078259_20252_2_0,69.0,F
1101297_20252_2_0,76.0,M
1187657_20252_2_0,58.0,F
1144764_20252_2_0,71.0,F
1065832_20252_2_0,57.0,M
1047831_20252_2_0,75.0,F
1212870_20252_2_0,72.0,F
1124995_20252_2_0,67.0,F
1095942_20252_2_0,69.0,F
1170517_20252_2_0,68.0,F
1027845_20252_2_0,67.0,M
1048638_20252_2_0,68.0,F
1180546_20252_2_0,74.0,M
1072307_20252_2_0,72.0,F
1153312_20252_2_0,68.0,M
1200755_20252_2_0,50.0,F
1142230_20252_2_0,69.0,F
1136075_20252_2_0,58.0,F
1025286_20252_2_0,78.0,M
1162309_20252_2_0,54.0,M
1176988_20252_2_0,52.0,F
1034650_20252_2_0,65.0,F
1181859_20252_2_0,56.0,M
1177673_20252_2_0,65.0,F
1211861_20252_2_0,70.0,M
1149622_20252_2_0,72.0,F
1145773_20252_2_0,67.0,F
1145911_20252_2_0,54.0,F
1003637_20252_2_0,74.0,F
1082910_20252_2_0,49.0,M
1077661_20252_2_0,56.0,M
1016248_20252_2_0,73.0,M
1158065_20252_2_0,68.0,M
1158021_20252_2_0,61.0,F
1028227_20252_2_0,69.0,M
1212100_20252_2_0,62.0,M
1106743_20252_2_0,68.0,M
1057454_20252_2_0,72.0,M
1192508_20252_2_0,54.0,F
1166830_20252_2_0,59.0,F
1208765_20252_2_0,72.0,M
1067270_20252_2_0,61.0,F
1151333_20252_2_0,57.0,F
1087790_20252_2_0,63.0,M
1031752_20252_2_0,70.0,M
1142721_20252_2_0,63.0,M
1057169_20252_2_0,70.0,M
1037396_20252_2_0,67.0,M
1195754_20252_2_0,64.0,M
1093258_20252_2_0,67.0,M
1113642_20252_2_0,66.0,M
1136388_20252_2_0,65.0,M
1206317_20252_2_0,49.0,F
1203678_20252_2_0,78.0,M
1000065_20252_2_0,67.0,F
1056904_20252_2_0,66.0,F
1028685_20252_2_0,67.0,F
1214608_20252_2_0,73.0,M
1138789_20252_2_0,48.0,F
1047205_20252_2_0,60.0,M
1182929_20252_2_0,73.0,F
1044106_20252_2_0,66.0,F
1111067_20252_2_0,51.0,F
1094788_20252_2_0,69.0,M
1153508_20252_2_0,66.0,F
1150985_20252_2_0,63.0,F
1157495_20252_2_0,73.0,M
1176450_20252_2_0,49.0,M
1009851_20252_2_0,57.0,F
1138986_20252_2_0,63.0,F
1085268_20252_2_0,61.0,F
1036934_20252_2_0,76.0,M
1119093_20252_2_0,59.0,F
1173587_20252_2_0,69.0,F
1050574_20252_2_0,71.0,F
1204967_20252_2_0,75.0,F
1169897_20252_2_0,72.0,F
1064745_20252_2_0,57.0,M
1044537_20252_2_0,67.0,F
1179079_20252_2_0,68.0,M
1024313_20252_2_0,54.0,M
1112049_20252_2_0,74.0,F
1138365_20252_2_0,53.0,F
1130156_20252_2_0,73.0,M
1079504_20252_2_0,70.0,M
1082073_20252_2_0,75.0,M
1037471_20252_2_0,68.0,F
1127214_20252_2_0,64.0,M
1180474_20252_2_0,72.0,F
1173103_20252_2_0,63.0,F
1086422_20252_2_0,68.0,M
1166868_20252_2_0,70.0,F
1000659_20252_2_0,63.0,M
1161579_20252_2_0,73.0,F
1000167_20252_2_0,65.0,F
1140915_20252_2_0,60.0,F
1174200_20252_2_0,55.0,F
1177576_20252_2_0,55.0,M
1213382_20252_2_0,65.0,F
1027149_20252_2_0,62.0,F
1210648_20252_2_0,55.0,F
1033674_20252_2_0,79.0,F
1189401_20252_2_0,61.0,F
1026268_20252_2_0,70.0,M
1011344_20252_2_0,66.0,F
1107477_20252_2_0,55.0,F
1110316_20252_2_0,64.0,M
1078172_20252_2_0,79.0,M
1180383_20252_2_0,54.0,M
1083693_20252_2_0,67.0,F
1109063_20252_2_0,58.0,F
1126035_20252_2_0,62.0,M
1079274_20252_2_0,71.0,M
1061850_20252_2_0,74.0,M
1045663_20252_2_0,60.0,M
1003432_20252_2_0,69.0,F
1146160_20252_2_0,75.0,M
1051712_20252_2_0,53.0,M
1208389_20252_2_0,71.0,M
1116023_20252_2_0,64.0,M
1187288_20252_2_0,63.0,M
1116328_20252_2_0,61.0,M
1134139_20252_2_0,52.0,F
1018171_20252_2_0,58.0,F
1210479_20252_2_0,54.0,F
1112779_20252_2_0,62.0,F
1078039_20252_2_0,65.0,F
1163790_20252_2_0,68.0,M
1146411_20252_2_0,60.0,M
1089860_20252_2_0,49.0,M
1087973_20252_2_0,72.0,M
1132366_20252_2_0,70.0,M
1043154_20252_2_0,74.0,M
1111078_20252_2_0,59.0,F
1178648_20252_2_0,64.0,M
1184813_20252_2_0,80.0,M
1181282_20252_2_0,63.0,F
1107304_20252_2_0,63.0,M
1003718_20252_2_0,65.0,F
1066492_20252_2_0,66.0,M
1206363_20252_2_0,65.0,M
1096397_20252_2_0,62.0,F
1092163_20252_2_0,53.0,M
1173538_20252_2_0,71.0,F
1199467_20252_2_0,69.0,F
1161719_20252_2_0,52.0,M
1137088_20252_2_0,58.0,F
1208277_20252_2_0,69.0,F
1021048_20252_2_0,63.0,M
1155865_20252_2_0,66.0,F
1175600_20252_2_0,65.0,M
1150453_20252_2_0,60.0,F
1206620_20252_2_0,67.0,M
1210415_20252_2_0,69.0,M
1190476_20252_2_0,49.0,F
1195131_20252_2_0,48.0,F
1024794_20252_2_0,56.0,F
1042420_20252_2_0,49.0,M
1211724_20252_2_0,66.0,F
1020274_20252_2_0,50.0,F
1099219_20252_2_0,50.0,M
1169772_20252_2_0,62.0,M
1102682_20252_2_0,73.0,F
1210838_20252_2_0,69.0,F
1124494_20252_2_0,59.0,F
1078053_20252_2_0,63.0,F
1205322_20252_2_0,50.0,M
1035720_20252_2_0,60.0,M
1103340_20252_2_0,67.0,F
1102616_20252_2_0,54.0,M
1165033_20252_2_0,71.0,M
1053733_20252_2_0,57.0,F
1058775_20252_2_0,57.0,F
1026389_20252_2_0,72.0,M
1086474_20252_2_0,62.0,F
1085191_20252_2_0,70.0,F
1159861_20252_2_0,49.0,F
1062339_20252_2_0,52.0,M
1075264_20252_2_0,53.0,F
1044194_20252_2_0,60.0,M
1008672_20252_2_0,71.0,F
1040718_20252_2_0,62.0,F
1137249_20252_2_0,68.0,M
1011602_20252_2_0,63.0,F
1120064_20252_2_0,52.0,M
1199976_20252_2_0,52.0,M
1013016_20252_2_0,68.0,F
1083512_20252_2_0,72.0,M
1042607_20252_2_0,66.0,M
1159971_20252_2_0,65.0,F
1066691_20252_2_0,65.0,F
1024467_20252_2_0,67.0,F
1061004_20252_2_0,70.0,F
1102279_20252_2_0,57.0,F
1207965_20252_2_0,57.0,F
1010243_20252_2_0,63.0,M
1038572_20252_2_0,76.0,M
1195565_20252_2_0,70.0,F
1026419_20252_2_0,50.0,F
1110891_20252_2_0,58.0,F
1203465_20252_2_0,59.0,F
1180134_20252_2_0,72.0,F
1221737_20252_2_0,54.0,M
1187101_20252_2_0,64.0,F
1169254_20252_2_0,55.0,F
1201897_20252_2_0,54.0,M
1017378_20252_2_0,66.0,F
1133455_20252_2_0,58.0,F
1116987_20252_2_0,69.0,M
1112126_20252_2_0,71.0,M
1074360_20252_2_0,74.0,F
1094737_20252_2_0,69.0,M
1036064_20252_2_0,67.0,F
1138539_20252_2_0,50.0,M
1217108_20252_2_0,60.0,M
1027353_20252_2_0,73.0,F
1110115_20252_2_0,52.0,F
1026390_20252_2_0,64.0,F
1220548_20252_2_0,59.0,F
1196950_20252_2_0,71.0,M
1172416_20252_2_0,72.0,F
1184034_20252_2_0,63.0,F
